k;i;maxMatch;time
4;2;11;3700
4;2;12;4100
4;2;12;3500
4;2;14;2900
4;2;12;3800
4;2;13;3000
4;2;13;4800
4;2;13;3200
4;2;12;3500
4;2;13;3300
4;2;12;3100
4;2;15;2700
4;2;13;4300
4;2;12;3300
4;2;12;3000
4;2;15;2700
4;2;9;3800
4;2;13;2700
4;2;14;5200
4;2;13;3600
4;2;12;5000
4;2;14;3000
4;2;11;3900
4;2;12;4000
4;2;14;3200
4;2;13;6800
4;2;13;50800
4;2;12;4000
4;2;13;3700
4;2;12;3900
4;2;11;3600
4;2;13;3300
4;2;11;5600
4;2;13;3400
4;2;11;3600
4;2;15;2500
4;2;12;3000
4;2;14;3200
4;2;13;4600
4;2;12;3700
4;2;14;2900
4;2;11;3800
4;2;15;2900
4;2;11;4100
4;2;12;5700
4;2;13;3300
4;2;14;2800
4;2;11;3500
4;2;14;3300
4;2;12;3300
4;2;13;4500
4;2;11;5500
4;2;14;3000
4;2;14;2700
4;2;13;3100
4;2;11;55100
4;2;12;3900
4;2;13;3200
4;2;13;5000
4;2;12;4900
4;2;13;3900
4;2;12;3500
4;2;14;3400
4;2;13;2500
4;2;11;4500
4;2;13;2900
4;2;14;4300
4;2;11;3400
4;2;13;3500
4;2;11;3800
4;2;13;3500
4;2;11;3300
4;2;13;5600
4;2;11;5800
4;2;14;3400
4;2;14;3500
4;2;12;3800
4;2;13;2800
4;2;13;3100
4;2;13;4600
4;2;14;2700
4;2;11;3100
4;2;13;3500
4;2;14;59900
4;2;12;4000
4;2;14;3900
4;2;13;3900
4;2;12;3700
4;2;13;3700
4;2;13;3700
4;2;14;3600
4;2;12;3000
4;2;13;5100
4;2;14;2600
4;2;14;2900
4;2;13;3400
4;2;14;3100
4;2;12;2900
4;2;14;2400
4;2;13;4700
4;2;11;3500
4;2;12;2600
4;2;12;2800
4;2;12;3100
4;2;13;3400
4;2;13;3400
4;2;11;3000
4;2;12;3300
4;2;13;3400
4;2;12;4000
4;2;13;8100
4;2;11;3700
4;2;14;6200
4;2;14;3200
4;2;13;3000
4;2;14;5200
4;2;12;5100
4;2;11;3400
4;2;13;3200
4;2;12;3300
4;2;13;3300
4;2;12;3400
4;2;14;5200
4;2;12;3200
4;2;13;3600
4;2;13;3500
4;2;14;3000
4;2;14;2800
4;2;13;2900
4;2;10;4700
4;2;12;3600
4;2;11;3700
4;2;12;3900
4;2;13;3000
4;2;12;3400
4;2;12;3500
4;2;14;2800
4;2;11;4900
4;2;12;3800
4;2;12;3600
4;2;14;55300
4;2;12;4200
4;2;12;5000
4;2;14;3500
4;2;13;3100
4;2;12;3800
4;2;11;4100
4;2;15;2700
4;2;13;4500
4;2;13;3300
4;2;12;3500
4;2;12;4400
4;2;13;3900
4;2;13;3800
4;2;13;3400
4;2;12;5100
4;2;14;3400
4;2;14;2900
4;2;15;3100
4;2;14;3800
4;2;11;4300
4;2;13;4400
4;2;15;3000
4;2;14;3400
4;2;13;3300
4;2;13;3400
4;2;13;5100
4;2;15;4400
4;2;14;56700
4;2;13;12200
4;2;14;3100
4;2;13;2700
4;2;12;2800
4;2;12;2800
4;2;13;2100
4;2;15;4800
4;2;13;2100
4;2;13;2000
4;2;14;2000
4;2;12;2300
4;2;15;1800
4;2;12;2100
4;2;13;3300
4;2;12;2200
4;2;13;2400
4;2;12;2100
4;2;12;2400
4;2;11;3800
4;2;12;2200
4;2;11;2100
4;2;13;1900
4;2;13;1800
4;2;12;1900
4;2;12;3300
4;2;13;2100
4;2;14;1900
4;2;12;1900
4;2;13;57000
4;2;14;4000
4;2;12;3700
4;2;14;3400
4;2;12;3900
4;2;13;2400
4;2;13;2800
4;2;13;2500
4;2;14;2000
4;2;12;2200
4;2;14;1900
4;2;13;3000
4;2;13;1800
4;2;14;2200
4;2;12;2000
4;2;12;1900
4;2;14;2000
4;2;13;2000
4;2;15;1600
4;2;14;5000
4;2;11;3600
4;2;12;3400
4;2;14;5400
4;2;13;3600
4;2;14;2900
4;2;12;3400
4;2;12;3800
4;2;13;2400
4;2;12;74100
4;2;11;4200
4;2;12;4300
4;2;12;3300
4;2;10;4400
4;2;13;3800
4;2;13;4800
4;2;13;3700
4;2;13;3700
4;2;12;2700
4;2;13;3700
4;2;14;3800
4;2;13;4300
4;2;12;4000
4;2;12;2900
4;2;12;4300
4;2;13;4700
4;2;12;4500
4;2;14;3400
4;2;12;11300
4;2;12;3800
4;2;13;3600
4;2;13;3000
4;2;13;3700
4;2;12;3600
4;2;13;5500
4;2;13;3400
4;2;12;3200
4;2;12;3900
4;2;14;90500
4;2;13;3900
4;2;14;5600
4;2;14;3200
4;2;13;3700
4;2;12;4500
4;2;11;3900
4;2;11;4100
4;2;14;3500
4;2;13;4300
4;2;13;3600
4;2;14;3600
4;2;14;3500
4;2;14;3200
4;2;11;5300
4;2;12;3200
4;2;13;3500
4;2;14;3300
4;2;13;3100
4;2;13;2900
4;2;13;4000
4;2;14;4800
4;2;14;3300
4;2;12;4500
4;2;13;3300
4;2;14;3100
4;2;11;4200
4;2;13;5600
4;2;13;69200
4;2;12;4300
4;2;11;3900
4;2;14;4400
4;2;13;3500
4;2;12;3900
4;2;13;3600
4;2;12;3400
4;2;13;5400
4;2;15;10700
4;2;13;22700
4;2;13;4100
4;2;12;4800
4;2;13;4100
4;2;13;9500
4;2;13;3200
4;2;13;4000
4;2;12;4000
4;2;14;4200
4;2;12;6200
4;2;13;3100
4;2;13;3100
4;2;11;3900
4;2;13;3200
4;2;14;3400
4;2;13;3200
4;2;12;4200
4;2;12;4200
4;2;14;4300
4;2;14;86100
4;2;11;6800
4;2;12;4000
4;2;12;5000
4;2;13;18600
4;2;13;12800
4;2;12;2800
4;2;13;2400
4;2;12;2400
4;2;13;3900
4;2;14;3200
4;2;13;2400
4;2;12;2000
4;2;14;1800
4;2;13;1800
4;2;12;3300
4;2;12;2300
4;2;14;1800
4;2;13;2200
4;2;13;2000
4;2;12;2900
4;2;12;3400
4;2;13;2600
4;2;14;1900
4;2;14;2000
4;2;13;1900
4;2;12;2000
4;2;11;3200
4;2;13;45200
4;2;14;2100
4;2;14;1800
4;2;14;2000
4;2;14;1800
4;2;13;3200
4;2;12;2700
4;2;12;2200
4;2;13;2100
4;2;13;1900
4;2;15;2100
4;2;15;1800
4;2;13;3100
4;2;12;2300
4;2;12;2000
4;2;13;2100
4;2;13;2100
4;2;13;2500
4;2;13;2600
4;2;12;3900
4;2;13;2100
4;2;12;2100
4;2;13;2400
4;2;13;2300
4;2;14;3600
4;2;13;3700
4;2;13;2200
4;2;15;1800
4;2;13;33200
4;2;13;2200
4;2;12;2100
4;2;13;3200
4;2;13;2000
4;2;14;2000
4;2;12;1800
4;2;12;1900
4;2;12;1800
4;2;12;3900
4;2;12;2100
4;2;11;1800
4;2;10;2400
4;2;13;1700
4;2;13;1900
4;2;15;1900
4;2;12;2500
4;2;13;3600
4;2;13;3800
4;2;14;1900
4;2;13;1900
4;2;13;2200
4;2;13;2000
4;2;14;2200
4;2;11;3400
4;2;12;2300
4;2;14;1800
4;2;13;1800
4;2;13;2300
4;2;14;41300
4;2;13;2800
4;2;13;2700
4;2;14;1900
4;2;13;1800
4;2;15;2600
4;2;11;2400
4;2;12;2200
4;2;10;2500
4;2;12;2200
4;2;14;2200
4;2;13;1900
4;2;13;1800
4;2;11;2500
4;2;13;2300
4;2;11;3300
4;2;13;2900
4;2;10;2400
4;2;13;1900
4;2;14;1800
4;2;14;1700
4;2;12;2500
4;2;14;2800
4;2;13;2700
4;2;13;2100
4;2;13;1800
4;2;14;2100
4;2;14;1700
4;2;14;36300
4;2;12;3300
4;2;13;2200
4;2;15;1900
4;2;13;2200
4;2;12;2600
4;2;12;3700
4;2;12;2100
4;2;14;2000
4;2;13;2100
4;2;12;2200
4;2;13;2100
4;2;14;3600
4;2;13;2100
4;2;12;2300
4;2;12;11800
4;2;12;1800
4;2;13;1700
4;2;13;2700
4;2;14;1300
4;2;13;2100
4;2;14;1200
4;2;12;1200
4;2;13;1700
4;2;14;1000
4;2;13;1200
4;2;13;900
4;3;14;2100
4;3;14;1800
4;3;15;2000
4;3;15;1300
4;3;15;2100
4;3;15;1800
4;3;14;1600
4;3;14;1200
4;3;14;2200
4;3;15;1200
4;3;15;1100
4;3;15;1100
4;3;15;1200
4;3;15;1700
4;3;15;2100
4;3;15;1700
4;3;15;1300
4;3;15;1400
4;3;15;1300
4;3;15;1600
4;3;15;1100
4;3;15;1800
4;3;14;1700
4;3;14;1600
4;3;15;1300
4;3;14;1700
4;3;13;2100
4;3;14;2700
4;3;13;3300
4;3;14;1400
4;3;15;1600
4;3;15;2400
4;3;15;1000
4;3;14;1600
4;3;14;3100
4;3;14;1600
4;3;14;2100
4;3;14;2100
4;3;14;1200
4;3;15;2200
4;3;14;1300
4;3;15;1100
4;3;15;1500
4;3;14;3200
4;3;15;1500
4;3;15;1200
4;3;14;1700
4;3;14;4400
4;3;15;2700
4;3;15;1000
4;3;15;1400
4;3;15;2900
4;3;14;1700
4;3;13;2400
4;3;14;1200
4;3;15;1300
4;3;13;2400
4;3;15;2100
4;3;15;1300
4;3;14;2700
4;3;14;2100
4;3;15;1900
4;3;13;1900
4;3;13;2000
4;3;14;2900
4;3;13;2400
4;3;14;1900
4;3;14;1800
4;3;14;2100
4;3;14;2600
4;3;14;1600
4;3;14;1700
4;3;14;1600
4;3;15;2100
4;3;15;1800
4;3;15;1800
4;3;15;800
4;3;13;2200
4;3;15;1000
4;3;15;1600
4;3;13;2100
4;3;14;1500
4;3;15;1600
4;3;14;3000
4;3;14;1600
4;3;15;1300
4;3;15;2300
4;3;15;2900
4;3;14;1900
4;3;14;2100
4;3;15;900
4;3;15;1000
4;3;14;2700
4;3;14;2300
4;3;13;1900
4;3;15;800
4;3;13;1700
4;3;15;2200
4;3;15;900
4;3;15;1100
4;3;14;1800
4;3;15;3600
4;3;15;1700
4;3;14;1300
4;3;15;1000
4;3;14;1900
4;3;14;3500
4;3;15;1700
4;3;15;1300
4;3;15;2300
4;3;15;1700
4;3;15;1000
4;3;14;1800
4;3;15;1700
4;3;13;2500
4;3;13;1900
4;3;15;1700
4;3;14;1600
4;3;14;1400
4;3;13;2600
4;3;13;3100
4;3;13;2900
4;3;15;1400
4;3;14;1800
4;3;14;3700
4;3;14;1900
4;3;15;1400
4;3;15;1000
4;3;14;1500
4;3;14;1800
4;3;15;1600
4;3;14;3000
4;3;15;1300
4;3;15;1300
4;3;14;1900
4;3;14;3500
4;3;13;2700
4;3;15;2000
4;3;15;1600
4;3;15;1400
4;3;15;1800
4;3;15;1300
4;3;13;1700
4;3;14;2100
4;3;14;2500
4;3;14;3000
4;3;14;2400
4;3;14;1800
4;3;15;1100
4;3;14;3300
4;3;14;2800
4;3;14;1800
4;3;15;1000
4;3;14;2000
4;3;15;1200
4;3;15;800
4;3;15;1800
4;3;14;2400
4;3;15;1100
4;3;15;1600
4;3;14;2400
4;3;15;1100
4;3;13;2700
4;3;15;1600
4;3;15;1500
4;3;13;2700
4;3;15;2500
4;3;15;1700
4;3;14;1900
4;3;15;2100
4;3;15;2700
4;3;14;2000
4;3;14;1600
4;3;13;2200
4;3;15;2400
4;3;15;900
4;3;15;1700
4;3;15;1200
4;3;14;2400
4;3;13;2000
4;3;13;1900
4;3;14;3300
4;3;15;1300
4;3;15;1400
4;3;15;900
4;3;14;3400
4;3;14;2000
4;3;13;2300
4;3;14;1600
4;3;14;3500
4;3;15;1200
4;3;15;1100
4;3;15;2100
4;3;13;2300
4;3;12;2800
4;3;15;2200
4;3;15;2700
4;3;15;1200
4;3;14;1700
4;3;14;1600
4;3;15;3400
4;3;14;1500
4;3;14;1400
4;3;14;1900
4;3;15;1400
4;3;15;1500
4;3;15;1800
4;3;14;3900
4;3;14;2100
4;3;14;1700
4;3;14;2300
4;3;15;1200
4;3;14;2100
4;3;15;1500
4;3;15;1200
4;3;14;2200
4;3;14;1700
4;3;15;2000
4;3;15;1600
4;3;15;1700
4;3;15;2600
4;3;14;2000
4;3;15;1500
4;3;15;2300
4;3;14;1600
4;3;14;1400
4;3;14;2500
4;3;15;2500
4;3;14;1900
4;3;15;1500
4;3;14;1700
4;3;15;1700
4;3;14;2300
4;3;13;1800
4;3;15;1100
4;3;15;1500
4;3;15;1900
4;3;15;1400
4;3;14;1400
4;3;15;2300
4;3;15;1600
4;3;15;1900
4;3;14;1500
4;3;14;2300
4;3;13;2000
4;3;15;1100
4;3;14;2100
4;3;15;1700
4;3;15;1700
4;3;15;2000
4;3;14;3000
4;3;15;2600
4;3;15;1100
4;3;15;1100
4;3;13;3400
4;3;15;2900
4;3;15;1300
4;3;15;1800
4;3;14;3400
4;3;15;1200
4;3;14;2100
4;3;15;1100
4;3;15;1300
4;3;15;2300
4;3;15;1000
4;3;13;2100
4;3;15;2100
4;3;14;3100
4;3;13;2500
4;3;14;1600
4;3;14;3400
4;3;15;2400
4;3;14;1500
4;3;14;2600
4;3;15;2500
4;3;14;2200
4;3;13;2700
4;3;15;2200
4;3;14;3700
4;3;15;1100
4;3;12;2500
4;3;15;1500
4;3;15;1300
4;3;14;1900
4;3;14;2100
4;3;15;1700
4;3;15;1400
4;3;15;5000
4;3;12;3100
4;3;15;1600
4;3;14;1800
4;3;15;1200
4;3;14;2300
4;3;15;1500
4;3;15;2000
4;3;13;2800
4;3;14;2000
4;3;15;5600
4;3;14;2300
4;3;14;3500
4;3;15;2000
4;3;14;4200
4;3;14;3900
4;3;14;3100
4;3;14;3200
4;3;15;3500
4;3;14;2900
4;3;15;2400
4;3;14;4600
4;3;14;4000
4;3;15;3200
4;3;15;3800
4;3;13;4000
4;3;14;3100
4;3;14;3300
4;3;15;2900
4;3;15;3800
4;3;14;3500
4;3;15;2600
4;3;14;3300
4;3;15;4600
4;3;15;2300
4;3;15;3700
4;3;14;9900
4;3;13;4000
4;3;15;3500
4;3;12;4900
4;3;15;1900
4;3;13;3600
4;3;14;4500
4;3;13;3400
4;3;15;2800
4;3;14;3400
4;3;15;3100
4;3;15;4100
4;3;14;4000
4;3;14;3700
4;3;15;2400
4;3;13;3400
4;3;15;2700
4;3;15;4400
4;3;14;2700
4;3;14;4900
4;3;14;3100
4;3;15;1800
4;3;15;1900
4;3;15;2200
4;3;13;3500
4;3;15;4100
4;3;15;2100
4;3;15;2200
4;3;14;3400
4;3;13;3900
4;3;12;5100
4;3;15;1900
4;3;15;1900
4;3;14;3300
4;3;15;2200
4;3;14;2500
4;3;14;2400
4;3;14;3700
4;3;15;1400
4;3;15;2300
4;3;15;4000
4;3;15;3900
4;3;15;2600
4;3;13;3800
4;3;14;3400
4;3;14;3400
4;3;15;2200
4;3;13;3900
4;3;14;3800
4;3;14;2900
4;3;14;3100
4;3;14;3300
4;3;15;2100
4;3;15;2200
4;3;15;2100
4;3;15;2900
4;3;14;2600
4;3;15;2900
4;3;12;5800
4;3;14;4700
4;3;15;2700
4;3;15;2100
4;3;15;2600
4;3;14;3700
4;3;15;2200
4;3;14;3300
4;3;15;3400
4;3;15;3500
4;3;14;2800
4;3;15;2100
4;3;14;3300
4;3;15;1900
4;3;15;3000
4;3;15;2300
4;3;15;1700
4;3;15;3400
4;3;14;3200
4;3;14;3300
4;3;14;4200
4;3;14;3500
4;3;14;3100
4;3;15;2300
4;3;15;3300
4;3;13;3600
4;3;14;3800
4;3;15;2300
4;3;15;2200
4;3;14;2700
4;3;15;2100
4;3;13;4200
4;3;14;4500
4;3;13;3900
4;3;14;3700
4;3;14;3300
4;3;15;2900
4;3;12;4000
4;3;15;2600
4;3;14;4200
4;3;15;3200
4;3;15;4500
4;3;14;7000
4;3;15;2700
4;3;14;5200
4;3;15;1700
4;3;13;4400
4;3;14;7600
4;3;14;3900
4;3;15;2800
4;3;15;2500
4;3;15;2800
4;3;14;2900
4;3;13;3100
4;3;14;3000
4;3;15;4100
4;3;13;4900
4;3;14;3700
4;3;13;4300
4;3;14;2200
4;3;14;4500
4;3;15;2400
4;3;15;2700
4;3;15;2300
4;3;15;2400
4;3;15;5400
4;3;15;2100
4;3;14;6400
4;3;15;3000
4;3;15;2700
4;3;15;2800
4;3;15;2100
4;3;14;7400
4;3;14;2800
4;3;15;3700
4;3;14;3100
4;3;15;2500
4;3;15;2300
4;3;14;3100
4;3;14;3800
4;3;15;1800
4;3;14;3600
4;3;14;3400
4;3;14;4000
4;3;14;3100
4;3;14;4300
4;3;14;3000
4;3;15;2400
4;3;13;5700
4;3;15;1900
4;3;15;2700
4;3;14;2600
4;3;13;3900
4;3;15;2400
4;3;14;3300
4;3;13;3900
4;3;14;2700
4;3;14;2900
4;3;15;3900
4;3;14;3100
4;3;14;2900
4;3;15;2500
4;3;14;3700
4;3;13;4700
4;3;14;3800
4;3;14;3400
4;3;15;2300
4;3;14;3200
4;3;15;2200
4;3;14;3300
4;3;15;2400
4;3;15;3000
4;3;15;2700
4;3;15;2300
4;3;15;3200
4;3;14;4400
4;3;15;2800
4;3;15;2500
4;3;14;3700
5;1;19;2500
5;1;18;2000
5;1;21;2200
5;1;20;2100
5;1;20;2400
5;1;20;2100
5;1;20;1900
5;1;19;2100
5;1;16;2200
5;1;20;2200
5;1;20;1800
5;1;17;1900
5;1;17;1700
5;1;17;1900
5;1;20;1800
5;1;17;2200
5;1;17;2200
5;1;22;2000
5;1;17;2100
5;1;18;1900
5;1;19;1800
5;1;20;2200
5;1;19;2300
5;1;21;2200
5;1;20;2000
5;1;19;2200
5;1;23;1900
5;1;18;2200
5;1;19;2100
5;1;19;1700
5;1;18;2300
5;1;20;2100
5;1;21;1700
5;1;19;1600
5;1;19;1800
5;1;18;1700
5;1;20;2100
5;1;18;2400
5;1;22;1900
5;1;21;1600
5;1;20;1900
5;1;20;1800
5;1;19;1400
5;1;16;1200
5;1;21;1100
5;1;18;1100
5;1;18;1000
5;1;19;1100
5;1;19;1000
5;1;22;1100
5;1;21;1100
5;1;20;1100
5;1;20;1100
5;1;22;1000
5;1;22;1100
5;1;21;1200
5;1;19;1100
5;1;18;1100
5;1;20;1000
5;1;19;1000
5;1;17;1300
5;1;24;1000
5;1;17;1000
5;1;18;900
5;1;21;900
5;1;19;1000
5;1;19;1000
5;1;17;1900
5;1;21;2000
5;1;20;2000
5;1;21;1900
5;1;23;1600
5;1;21;1700
5;1;19;2000
5;1;17;2000
5;1;19;2000
5;1;18;1900
5;1;20;1700
5;1;21;1600
5;1;20;1300
5;1;20;1300
5;1;18;1100
5;1;18;1300
5;1;15;1300
5;1;20;1000
5;1;20;1000
5;1;19;1000
5;1;19;900
5;1;18;2300
5;1;17;1600
5;1;20;1300
5;1;20;1000
5;1;18;1000
5;1;23;1000
5;1;20;900
5;1;23;900
5;1;19;900
5;1;19;1000
5;1;18;900
5;1;20;900
5;1;21;900
5;1;19;900
5;1;21;900
5;1;24;800
5;1;22;900
5;1;15;1200
5;1;21;1000
5;1;19;900
5;1;17;900
5;1;21;900
5;1;18;1000
5;1;18;900
5;1;21;1200
5;1;19;1100
5;1;20;1000
5;1;18;1000
5;1;17;900
5;1;22;900
5;1;18;900
5;1;20;900
5;1;22;800
5;1;18;900
5;1;20;1000
5;1;18;1000
5;1;20;1000
5;1;17;1000
5;1;16;900
5;1;19;1100
5;1;20;900
5;1;19;1100
5;1;17;1000
5;1;21;900
5;1;19;900
5;1;19;900
5;1;17;1000
5;1;19;1000
5;1;19;1000
5;1;18;1000
5;1;22;900
5;1;20;1200
5;1;20;1100
5;1;18;1000
5;1;17;1000
5;1;20;900
5;1;18;1000
5;1;19;1000
5;1;16;1500
5;1;18;1100
5;1;17;1000
5;1;21;900
5;1;20;900
5;1;18;1000
5;1;19;1000
5;1;19;900
5;1;19;900
5;1;18;1000
5;1;21;1000
5;1;20;900
5;1;22;900
5;1;23;1000
5;1;21;900
5;1;19;900
5;1;21;900
5;1;22;900
5;1;18;1000
5;1;21;1000
5;1;22;900
5;1;22;1000
5;1;21;900
5;1;19;1200
5;1;21;900
5;1;17;1000
5;1;18;1000
5;1;19;1100
5;1;19;1000
5;1;16;1000
5;1;18;1100
5;1;19;1000
5;1;19;1100
5;1;18;1000
5;1;22;900
5;1;19;1000
5;1;20;900
5;1;18;1000
5;1;21;1000
5;1;20;1100
5;1;19;900
5;1;18;1000
5;1;19;1100
5;1;18;1000
5;1;20;900
5;1;21;900
5;1;19;1000
5;1;19;1000
5;1;19;1000
5;1;20;900
5;1;18;1100
5;1;19;1100
5;1;16;1000
5;1;19;900
5;1;20;900
5;1;20;900
5;1;20;1000
5;1;17;1100
5;1;18;900
5;1;20;900
5;1;24;900
5;1;21;900
5;1;22;1000
5;1;20;1000
5;1;16;1000
5;1;20;900
5;1;22;1000
5;1;21;1000
5;1;18;1200
5;1;20;900
5;1;19;1000
5;1;20;1000
5;1;18;1100
5;1;20;1000
5;1;20;900
5;1;21;1000
5;1;23;1000
5;1;19;900
5;1;18;1000
5;1;18;1000
5;1;19;1000
5;1;17;1500
5;1;17;1100
5;1;20;900
5;1;22;1000
5;1;21;900
5;1;20;1000
5;1;16;1500
5;1;18;1100
5;1;18;1300
5;1;20;1100
5;1;21;1000
5;1;23;1000
5;1;21;1100
5;1;19;1000
5;1;19;1000
5;1;23;800
5;1;19;1000
5;1;17;1100
5;1;21;1000
5;1;21;900
5;1;20;1000
5;1;20;1000
5;1;21;900
5;1;22;1000
5;1;23;900
5;1;20;1000
5;1;21;1000
5;1;19;900
5;1;21;1000
5;1;19;900
5;1;18;1200
5;1;19;1000
5;1;20;1000
5;1;20;900
5;1;20;1100
5;1;19;1000
5;1;19;900
5;1;18;1000
5;1;19;1000
5;1;18;1000
5;1;22;900
5;1;18;900
5;1;20;1100
5;1;20;900
5;1;21;1000
5;1;23;1000
5;1;23;900
5;1;20;900
5;1;20;900
5;1;19;1000
5;1;18;1000
5;1;17;1000
5;1;21;1000
5;1;20;800
5;1;21;900
5;1;19;900
5;1;20;1000
5;1;19;1000
5;1;23;900
5;1;18;1000
5;1;19;1000
5;1;17;1000
5;1;24;1000
5;1;20;900
5;1;21;1000
5;1;19;1100
5;1;22;800
5;1;19;1000
5;1;19;900
5;1;22;900
5;1;21;1000
5;1;18;1500
5;1;15;1000
5;1;22;900
5;1;20;1000
5;1;19;1900
5;1;19;1000
5;1;19;1000
5;1;17;1000
5;1;21;900
5;1;20;1000
5;1;19;1000
5;1;20;800
5;1;19;1000
5;1;18;1000
5;1;23;900
5;1;20;1000
5;1;16;1000
5;1;21;1000
5;1;19;900
5;1;20;900
5;1;21;900
5;1;18;1000
5;1;17;1100
5;1;17;900
5;1;21;900
5;1;19;1400
5;1;18;1000
5;1;19;2400
5;1;17;1000
5;1;22;900
5;1;18;1100
5;1;18;1100
5;1;23;800
5;1;23;900
5;1;19;1000
5;1;21;1000
5;1;19;1000
5;1;20;900
5;1;18;1000
5;1;20;1000
5;1;21;900
5;1;17;1100
5;1;22;1000
5;1;20;1300
5;1;20;1000
5;1;20;900
5;1;20;1300
5;1;20;1000
5;1;22;1500
5;1;21;1700
5;1;19;1000
5;1;24;900
5;1;17;1900
5;1;22;1200
5;1;22;1300
5;1;22;1000
5;1;20;1700
5;1;18;1300
5;1;20;900
5;1;19;900
5;1;22;1300
5;1;19;900
5;1;21;900
5;1;21;800
5;1;20;900
5;1;20;1000
5;1;20;900
5;1;21;1000
5;1;20;1000
5;1;18;4900
5;1;22;900
5;1;20;900
5;1;21;900
5;1;18;1000
5;1;17;900
5;1;22;900
5;1;23;800
5;1;20;900
5;1;19;1100
5;1;18;900
5;1;20;900
5;1;20;1000
5;1;21;900
5;1;19;1000
5;1;19;900
5;1;22;1000
5;1;20;1000
5;1;17;1100
5;1;17;900
5;1;22;900
5;1;20;900
5;1;17;1300
5;1;18;1100
5;1;21;900
5;1;21;1000
5;1;17;1000
5;1;21;1000
5;1;16;1000
5;1;21;1000
5;1;18;1100
5;1;21;1000
5;1;19;1100
5;1;21;1000
5;1;19;1000
5;1;20;1000
5;1;20;900
5;1;22;800
5;1;19;1100
5;1;18;1000
5;1;18;1100
5;1;19;1500
5;1;19;900
5;1;20;1000
5;1;19;1000
5;1;20;1000
5;1;20;900
5;1;22;900
5;1;18;1000
5;1;20;800
5;1;18;1000
5;1;20;900
5;1;19;900
5;1;19;1000
5;1;21;900
5;1;19;1000
5;1;21;1000
5;1;19;900
5;1;19;1000
5;1;19;1000
5;1;20;1000
5;1;20;1000
5;1;20;1100
5;1;20;900
5;1;16;1200
5;1;19;1400
5;1;18;1000
5;1;22;900
5;1;21;900
5;1;19;900
5;1;17;1200
5;1;18;1000
5;1;17;1000
5;1;17;1000
5;1;19;900
5;1;20;1000
5;1;25;1000
5;1;17;1000
5;1;20;1800
5;1;20;1000
5;1;19;900
5;1;17;1000
5;1;20;900
5;1;22;1000
5;1;18;1000
5;1;18;900
5;1;19;900
5;1;17;1100
5;1;19;900
5;1;18;900
5;1;20;1300
5;1;21;900
5;1;21;900
5;1;21;2100
5;1;19;1100
5;1;18;1000
5;1;19;1100
5;1;23;900
5;1;22;900
5;1;21;1000
5;1;19;1000
5;1;18;900
5;1;20;900
5;1;18;1100
5;1;17;900
5;1;24;1000
5;1;20;1000
5;1;21;1000
5;1;20;900
5;1;18;1000
5;1;21;900
5;1;19;1000
5;1;18;1000
5;1;18;1000
5;1;22;900
5;1;20;2200
5;1;19;1900
5;1;21;2000
5;1;18;2000
5;1;19;3800
5;1;21;2800
5;1;18;2000
5;1;18;1800
5;1;19;2300
5;1;20;1900
5;1;18;1700
5;1;18;1900
5;1;16;2100
5;1;19;1900
5;1;18;2100
5;1;19;2100
5;1;18;1900
5;1;20;2000
5;2;28;5500
5;2;24;6400
5;2;24;5700
5;2;28;5500
5;2;27;3900
5;2;25;6500
5;2;25;5000
5;2;28;4700
5;2;26;4100
5;2;26;5000
5;2;26;4100
5;2;27;3700
5;2;25;4300
5;2;26;4400
5;2;26;4600
5;2;27;4200
5;2;26;5400
5;2;25;5000
5;2;25;6000
5;2;25;6200
5;2;25;5500
5;2;28;5200
5;2;26;4900
5;2;26;3600
5;2;26;4700
5;2;26;3700
5;2;25;3200
5;2;26;4800
5;2;26;4300
5;2;28;3900
5;2;25;5100
5;2;27;4300
5;2;24;5200
5;2;24;3800
5;2;26;7700
5;2;26;4700
5;2;26;4900
5;2;28;5300
5;2;28;3400
5;2;26;5300
5;2;27;3600
5;2;26;3500
5;2;28;2600
5;2;28;2000
5;2;27;2800
5;2;26;23600
5;2;29;2500
5;2;27;2600
5;2;27;3000
5;2;26;3700
5;2;26;2800
5;2;27;3000
5;2;26;3000
5;2;27;2200
5;2;25;3500
5;2;25;2800
5;2;27;3200
5;2;25;3500
5;2;26;2200
5;2;26;3200
5;2;28;3200
5;2;27;2500
5;2;27;2200
5;2;27;3400
5;2;25;3300
5;2;24;3600
5;2;26;2900
5;2;28;2500
5;2;25;3000
5;2;25;3600
5;2;29;1900
5;2;27;3500
5;2;25;3200
5;2;28;2400
5;2;27;3100
5;2;26;2500
5;2;27;2800
5;2;26;3300
5;2;23;3700
5;2;25;2700
5;2;27;3200
5;2;27;2700
5;2;26;2800
5;2;26;3100
5;2;27;2200
5;2;27;2800
5;2;24;3200
5;2;27;3100
5;2;24;4200
5;2;28;2100
5;2;27;2600
5;2;23;3900
5;2;27;2600
5;2;27;3700
5;2;26;3200
5;2;27;2600
5;2;25;3000
5;2;27;3100
5;2;24;3100
5;2;27;2400
5;2;25;12100
5;2;28;2300
5;2;25;4200
5;2;24;2700
5;2;26;2700
5;2;27;2900
5;2;27;3100
5;2;26;2400
5;2;27;3300
5;2;27;2400
5;2;25;2700
5;2;26;3900
5;2;26;2600
5;2;25;2200
5;2;25;3300
5;2;27;3300
5;2;26;3200
5;2;27;2700
5;2;28;1700
5;2;26;3700
5;2;23;3400
